HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"1806.10.55.00","4","Other","[""kg""]","33.6¢/kg","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","39.5¢/kg","",""
"","3","Other:","","","","","",""
"1806.10.65.00","4","Described in additional U.S. note 1 to this chapter and entered pursuant to its provisions","[""kg""]","10%","Free (A*,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"1806.10.75.00","4","Other","[""kg""]","33.6¢/kg","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","39.5¢/kg","",""
"1806.20","1","Other preparations in blocks, slabs or bars, weighing more than 2 kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, of a content exceeding 2 kg:","","","","","",""
"","2","Preparations consisting wholly of ground cocoa beans, with or without added cocoa fat, flavoring or emulsifying agents, and containing not more than 32 percent by weight of butterfat or other milk solids and not more than 60 percent by weight of sugar:","","","","","",""
"1806.20.20","3","In blocks or slabs weighing 4.5 kg or more each","","Free","","8.8¢/kg","",""
"1806.20.20.10","4","Not containing butterfat or other milk solids","[""kg""]","","","","",""
"1806.20.20.90","4","Containing butterfat or other milk solids","[""kg"",""kg cmsc""]","","","","",""
"","3","Other:","","","","","",""
"","4","Containing butterfat or other milk solids (excluding articles for consumption at retail as candy or confection):","","","","","",""
"1806.20.22.00","5","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","5","Other, containing over 5.5 percent by weight of butterfat:","","","","","",""
"1806.20.24.00","6","Described in additional U.S. note 2 to this chapter and entered pursuant to its provisions","[""kg"",""kg cmsc""]","5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","6","Other:","","","","","",""
"1806.20.26.00","7","Containing less than 21 percent by weight of milk solids","[""kg"",""kg cmsc""]","37.2¢/kg + 4.3%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 2.4¢/kg + 0.2% (CO,PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+)","43.8¢/kg + 5%","",""
"1806.20.28.00","7","Other","[""kg"",""kg cmsc""]","52.8¢/kg + 4.3%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 3.5¢/kg + 0.2% (CO,PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+)","62.1¢/kg + 5%","",""
"","5","Other:","","","","","",""
"1806.20.34.00","6","Described in additional U.S. note 3 to this chapter and entered pursuant to its provisions","[""kg"",""kg cmsc""]","5%","Free (A,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","6","Other:","","","","","",""
"1806.20.36.00","7","Containing less than 21 percent by weight of milk solids","[""kg"",""kg cmsc""]","37.2¢/kg + 4.3%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 2.4¢/kg + 0.2% (CO,PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+)","43.8¢/kg + 5%","",""
"1806.20.38.00","7","Other","[""kg"",""kg cmsc""]","52.8¢/kg + 4.3%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 3.5¢/kg + 0.2% (CO,PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+)","62.1¢/kg + 5%","",""
"1806.20.50.00","4","Other","[""kg""]","4.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"1806.20.60.00","2","Confectioners' coatings and other products (except confectionery) containing by weight not less than 6.8 percent non-fat solids of the cocoa bean nib and not less than 15 percent of vegetable fats other than cocoa butter","[""kg""]","2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","2","Other:","","","","","",""
"","3","Containing more than 65 percent by weight of sugar:","","","","","",""
"1806.20.67.00","4","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","10%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG) 5% (JP)","20%","",""
"","4","Other:","","","","","",""
"","5","Articles containing over 65 percent by dry weight of sugar described in additional U.S. note 2 to chapter 17:","","","","","",""
"1806.20.71.00","6","Described in additional U.S. note 7 to chapter 17 and entered pursuant to its provisions","[""kg""]","10%","Free (CO,KR,OM,PA,PE,S)","20%","",""
"1806.20.73.00","6","Other","[""kg""]","30.5¢/kg + 8.5%","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","35.9¢/kg + 10%","",""
"","5","Articles containing over 10 percent by dry weight of sugar described in additional U.S. note 3 to chapter 17:","","","","","",""
"1806.20.75.00","6","Described in additional U.S. note 8 to chapter 17 and entered pursuant to its provisions","[""kg""]","10%","Free (A,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"1806.20.77.00","6","Other","[""kg""]","30.5¢/kg + 8.5%","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","35.9¢/kg + 10%","",""
"1806.20.78.00","5","Other","[""kg""]","8.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","3","Other:","","","","","",""
"1806.20.79.00","4","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","10%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG) 5% (JP)","20%","",""
"","4","Other:","","","","","",""
"","5","Dairy products described in additional U.S. note 1 to chapter 4:","","","","","",""
"1806.20.81.00","6","Described in additional U.S. note 10 to chapter 4 and entered pursuant to its provisions","[""kg"",""kg cmsc""]","10%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","6","Other:","","","","","",""
"1806.20.82.00","7","Containing less than 21 percent by weight of milk solids","[""kg"",""kg cmsc""]","37.2¢/kg + 8.5%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 2.4¢/kg + 0.5% (PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+) See 9918.04.60-9918.04.80 (CO)","43.8¢/kg + 10%","",""
"1806.20.83.00","7","Other","[""kg"",""kg cmsc""]","52.8¢/kg + 8.5%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 3.5¢/kg + 0.5% (PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+) See 9918.04.60-9918.04.80 (CO)","62.1¢/kg +10%","",""
"","5","Other, low fat chocolate crumb (excluding articles for consumption at retail as candy or confection):","","","","","",""
"1806.20.85.00","6","Described in additional U.S. note 3 to this chapter and entered pursuant to its provisions","[""kg"",""kg cmsc""]","10%","Free (A+,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","6","Other:","","","","","",""
"1806.20.87.00","7","Containing less than 21 percent by weight of milk solids","[""kg"",""kg cmsc""]","37.2¢/kg + 8.5%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 2.4¢/kg + 0.5% (CO,PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+)","43.8¢/kg + 10%","",""
"1806.20.89.00","7","Other","[""kg"",""kg cmsc""]","52.8¢/kg + 8.5%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 3.5¢/kg + 0.5% (CO,PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+)","62.1¢/kg + 10%","",""
"","5","Other:","","","","","",""
"","6","Blended syrups described in additional U.S. note 4 to chapter 17:","","","","","",""
"1806.20.91.00","7","Described in additional U.S. note 9 to chapter 17 and entered pursuant to its provisions","[""kg""]","10%","Free (CO,KR,OM,PA,PE,S)","20%","",""
"1806.20.94.00","7","Other","[""kg""]","37.2¢/kg + 8.5%","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","43.8¢/kg + 10%","",""
"","6","Articles containing over 10 percent by dry weight of sugar described in additional U.S. note 3 to chapter 17:","","","","","",""
"1806.20.95.00","7","Described in additional U.S. note 8 to chapter 17 and entered pursuant to its provisions","[""kg""]","10%","Free (A+,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"1806.20.98.00","7","Other","[""kg""]","37.2¢/kg + 8.5%","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01 (MA)","43.8¢/kg + 10%","",""
"1806.20.99.00","6","Other","[""kg""]","8.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","1","Other, in blocks, slabs or bars:","","","","","",""
"1806.31.00","2","Filled","","5.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG) 2.8% (JP)","40%","",""
"","3","Confectionery:","","","","","",""
"1806.31.00.41","4","Containing peanuts, peanut butter or peanut paste","[""kg""]","","","","",""
"1806.31.00.49","4","Other","[""kg""]","","","","",""
"1806.31.00.80","3","Other","[""kg""]","","","","",""
"1806.32","2","Not filled:","","","","","",""
"","3","Preparations consisting wholly of ground cocoa beans, with or without added cocoa fat, flavoring or emulsifying agents, and containing not more than 32 percent by weight of butterfat or other milk solids and not more than 60 percent by weight of sugar:","","","","","",""
"","4","Containing butterfat or other milk solids (excluding articles for consumption at retail as candy or confection):","","","","","",""
"1806.32.01.00","5","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","5","Other, containing over 5.5 percent by weight of butterfat:","","","","","",""
"1806.32.04.00","6","Described in additional U.S. note 2 to this chapter and entered pursuant to its provisions","[""kg"",""kg cmsc""]","5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","6","Other:","","","","","",""
"1806.32.06.00","7","Containing less than 21 percent by weight of milk solids","[""kg"",""kg cmsc""]","37.2¢/kg + 4.3%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 2.4¢/kg + 0.2% (CO,PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+)","43.8¢/kg + 5%","",""
"1806.32.08.00","7","Other","[""kg"",""kg cmsc""]","52.8¢/kg + 4.3%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 3.5¢/kg + 0.2% (CO,PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+)","62.1¢/kg + 5%","",""
"","5","Other:","","","","","",""
"1806.32.14.00","6","Described in additional U.S. note 3 to this chapter and entered pursuant to its provisions","[""kg"",""kg cmsc""]","5%","Free (A,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","6","Other:","","","","","",""
"1806.32.16.00","7","Containing less than 21 percent by weight of milk solids","[""kg"",""kg cmsc""]","37.2¢/kg + 4.3%","Free (BH,CL,JO,KR,MA,OM,P,PA,PE,SG) 2.4¢/kg + 0.2% (CO) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+)","43.8¢/kg + 5%","",""
"1806.32.18.00","7","Other","[""kg"",""kg cmsc""]","52.8¢/kg + 4.3%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 3.5¢/kg + 0.2% (CO,PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+)","62.1¢/kg + 5%","",""
"1806.32.30.00","4","Other","[""kg""]","4.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","3","Other:","","","","","",""
"1806.32.55.00","4","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG) 3.5% (JP)","40%","",""
"","4","Other, dairy products described in additional U.S. note 1 to chapter 4:","","","","","",""
"1806.32.60.00","5","Described in additional U.S. note 10 to chapter 4 and entered pursuant to its provisions","[""kg"",""kg cmsc""]","7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","5","Other:","","","","","",""
"1806.32.70.00","6","Containing less than 21 percent by weight of milk solids","[""kg"",""kg cmsc""]","37.2¢/kg + 6%","Free (BH,CL,JO,KR,MA,OM,P,PA,PE,SG) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+) See 9918.04.60-9918.04.80 (CO)","43.8¢/kg +7%","",""
"1806.32.80.00","6","Other","[""kg"",""kg cmsc""]","52.8¢/kg + 6%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 3.5¢/kg + 0.4% (PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+) See 9918.04.60-9918.04.80 (CO)","62.1¢/kg +7%","",""
"1806.32.90.00","4","Other","[""kg""]","6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"1806.90","1","Other:","","","","","",""
"1806.90.01.00","2","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","3.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","2","Other:","","","","","",""
"","3","Dairy products described in additional U.S. note 1 to chapter 4:","","","","","",""
"1806.90.05.00","4","Described in additional U.S. note 10 to chapter 4 and entered pursuant to its provisions","[""kg"",""kg cmsc""]","3.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","4","Other:","","","","","",""
"1806.90.08.00","5","Containing less than 21 percent by weight of milk solids","[""kg"",""kg cmsc""]","37.2¢/kg + 6%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 2.4¢/kg + 0.4% (PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+) See 9918.04.60-9918.04.80 (CO)","43.8¢/kg + 7%","",""
"1806.90.10.00","5","Other","[""kg"",""kg cmsc""]","52.8¢/kg + 6%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 3.5¢/kg + 0.4% (PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+) See 9918.04.60-9918.04.80 (CO)","62.1¢/kg +7%","",""
"","3","Other:","","","","","",""
"","4","Containing butterfat or other milk solids (excluding articles for consumption at retail as candy or confection):","","","","","",""
"","5","Containing over 5.5 percent by weight of butterfat:","","","","","",""
"1806.90.15.00","6","Described in additional U.S. note 2 to this chapter and entered pursuant to its provisions","[""kg"",""kg cmsc""]","3.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","6","Other:","","","","","",""
"1806.90.18.00","7","Containing less than 21 percent by weight of milk solids","[""kg"",""kg cmsc""]","37.2¢/kg + 6%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 2.4¢/kg + 0.4% (CO,PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+)","43.8¢/kg + 7%","",""
"1806.90.20.00","7","Other","[""kg"",""kg cmsc""]","52.8¢/kg + 6%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 3.5¢/kg + 0.4% (CO,PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+)","62.1¢/kg +7%","",""
"","5","Other:","","","","","",""
"1806.90.25.00","6","Described in additional U.S. note 3 to this chapter and entered pursuant to its provisions","[""kg"",""kg cmsc""]","3.5%","Free (A*,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","6","Other:","","","","","",""
"1806.90.28.00","7","Containing less than 21 percent by weight of milk solids","[""kg"",""kg cmsc""]","37.2¢/kg + 6%","Free (BH,CL,JO,KR,MA,OM,P,PA,PE,SG) 2.4¢/kg + 0.4% (CO) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+)","43.8¢/kg + 7%","",""
"1806.90.30.00","7","Other","[""kg"",""kg cmsc""]","52.8¢/kg + 6%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 3.5¢/kg + 0.4% (CO,PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+)","62.1¢/kg + 7%","",""
"","4","Other:","","","","","",""
"","5","Blended syrups described in additional U.S. note 4 to chapter 17:","","","","","",""
"1806.90.35.00","6","Described in additional U.S. note 9 to chapter 17 and entered pursuant to its provisions","[""kg""]","3.5%","Free (CO,KR,OM,PA,PE,S)","40%","",""
"1806.90.39.00","6","Other","[""kg""]","37.2¢/kg + 6%","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","43.8¢/kg + 7%","",""
"","5","Articles containing over 65 percent by dry weight of sugar described in additional U.S. note 2 to chapter 17:","","","","","",""
"1806.90.45.00","6","Described in additional U.S. note 7 to chapter 17 and entered pursuant to its provisions","[""kg""]","3.5%","Free (CO,KR,OM,PA,PE,S)","40%","",""
"1806.90.49.00","6","Other","[""kg""]","37.2¢/kg + 6%","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","43.8¢/kg + 7%","",""
"","5","Articles containing over 10 percent by dry weight of sugar described in additional U.S. note 3 to chapter 17:","","","","","",""
"1806.90.55.00","6","Described in additional U.S. note 8 to chapter 17 and entered pursuant to its provisions","[""kg""]","3.5%","Free (A*,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"1806.90.59.00","6","Other","[""kg""]","37.2¢/kg + 6%","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","43.8¢/kg + 7%","",""
"1806.90.90","5","Other","","6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","6","Confectionery:","","","","","",""
"1806.90.90.11","7","Containing peanuts or peanut products","[""kg""]","","","","",""
"1806.90.90.19","7","Other","[""kg""]","","","","",""
"1806.90.90.90","6","Other","[""kg""]","","","","",""
"1901","0","Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing cocoa or containing less than 40 percent by weight of cocoa calculated on a totally defatted basis, not elsewhere specified or included; food preparations of goods of headings 0401 to 0404, not containing cocoa or containing less than 5 percent by weight of cocoa calculated on a totally defatted basis, not elsewhere specified or included:","","","","","",""
"1901.10","1","Preparations suitable for infants or young children, put up for retail sale:","","","","","",""
"","2","Preparations suitable for infants, put up for retail sale:","","","","","",""
"","3","Containing over 10 percent by weight of milk solids:","","","","","",""
"1901.10.05.00","4","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","17.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","4","Other:","","","","","",""
"","5","Infant formula containing oligosaccharides:","","","","","",""
"1901.10.11.00","6","Described in additional U.S. note 2 to this chapter and entered pursuant to its provisions","[""kg"",""kg cmsc""]","17.5%","Free (A+,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"1901.10.16.00","6","Other","[""kg"",""kg cmsc""]","$1.035/kg + 14.9%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 6.9¢/kg + 0.9% (PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+) See 9918.04.60-9918.04.80 (CO)","$1.217/kg + 17.5%","",""
"","5","Other:","","","","","",""
"","6","Dairy products described in additional U.S. note 1 to chapter 4:","","","","","",""
"1901.10.21.00","7","Described in additional U.S. note 10 to chapter 4 and entered pursuant to its provisions","[""kg""]","17.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"1901.10.26.00","7","Other","[""kg"",""kg cmsc""]","$1.035/kg + 14.9%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 6.9¢/kg + 0.9% (PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+) See 9918.04.60-9918.04.80 (CO)","$1.217/kg + 17.5%","",""
"1901.10.29.00","6","Other","[""kg"",""kg cmsc""]","14.9%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","3","Other:","","","","","",""
"1901.10.31.00","4","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","17.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","4","Other:","","","","","",""
"","5","Infant formula containing oligosaccharides:","","","","","",""
"1901.10.33.00","6","Described in additional U.S. note 2 to this chapter and entered pursuant to its provisions","[""kg""]","17.5%","Free (A+,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"1901.10.36.00","6","Other","[""kg""]","$1.035/kg + 14.9%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 6.9¢/kg + 0.9% (PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+) See 9918.04.60-9918.04.80 (CO)","$1.217/kg + 17.5%","",""
"","5","Other:","","","","","",""
"","6","Dairy products described in additional U.S. note 1 to chapter 4:","","","","","",""
"1901.10.41.00","7","Described in additional U.S. note 10 to chapter 4 and entered pursuant to its provisions","[""kg""]","17.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"1901.10.44.00","7","Other","[""kg""]","$1.035/kg + 14.9%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 6.9¢/kg + 0.9% (PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+) See 9918.04.60-9918.04.80 (CO)","$1.217/kg + 17.5%","",""
"1901.10.49.00","6","Other","[""kg""]","14.9%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","2","Preparations suitable for young children, put up for retail sale:","","","","","",""
"","3","Dairy products described in additional U.S. note 1 to chapter 4:","","","","","",""
"","4","Dairy preparations containing over 10 percent by weight of milk solids:","","","","","",""
"1901.10.52.00","5","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","16%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"1901.10.54.00","5","Described in additional U.S. note 10 to chapter 4 and entered pursuant to its provisions","[""kg"",""kg cmsc""]","16%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"1901.10.56.00","5","Other","[""kg"",""kg cmsc""]","$1.035/kg +13.6%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 6.9¢/kg + 0.9% (PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+) See 9918.04.60-9918.04.80 (CO)","$1.217/kg + 16%","",""
"","4","Other:","","","","","",""
"1901.10.62.00","5","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","16%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"1901.10.64.00","5","Described in additional U.S. note 10 to chapter 4 and entered pursuant to its provisions","[""kg""]","16%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"1901.10.66.00","5","Other","[""kg""]","$1.035/kg + 13.6%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 6.9¢/kg + 0.9% (PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+) See 9918.04.60-9918.04.80 (CO)","$1.217/kg + 16%","",""
"","3","Other:","","","","","",""
"1901.10.72.00","4","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","10%","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","20%","",""
"","4","Articles containing over 10 percent by weight of sugar described in additional U.S. note 3 to chapter 17:","","","","","",""
"1901.10.74.00","5","Described in additional U.S. note 8 to chapter 17 and entered pursuant to its provisions","[""kg""]","10%","Free (A+,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"1901.10.76.00","5","Other","[""kg""]","23.7¢/kg + 8.5%","Free (BH,CL,JO,KR,OM,SG) See 9822.03.01 (MA) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+)","27.9¢/kg + 10%","",""
"1901.10.91.00","4","Other","[""kg""]","6.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"1901.20","1","Mixes and doughs for the preparation of bakers' wares of heading 1905:","","","","","",""
"","2","Containing over 25 percent by weight of butterfat, not put up for retail sale:","","","","","",""
"1901.20.02.00","3","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","10%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","3","Other:","","","","","",""
"","4","Dairy products described in additional U.S. note 1 to chapter 4:","","","","","",""
"1901.20.05.00","5","Described in additional U.S. note 10 to chapter 4 and entered pursuant to its provisions","[""kg"",""kg cmsc""]","10%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"1901.20.15.00","5","Other","[""kg"",""kg cmsc""]","42.3¢/kg +8.5%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 2.8¢/kg + 0.5% (PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+) See 9918.04.60-9918.04.80 (CO)","49.8¢/kg +10%","",""
"","4","Other:","","","","","",""
"","5","Articles containing over 65 percent by dry weight of sugar described in additional U.S. note 2 to chapter 17:","","","","","",""
"1901.20.20.00","6","Described in additional U.S. note 7 to chapter 17 and entered pursuant to its provisions","[""kg"",""kg cmsc""]","10%","Free (CO,KR,OM,PA,PE,S)","20%","",""
