HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"3403.11.50.00","3","Other","[""kg""]","1.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3403.19","2","Other:","","","","","",""
"3403.19.10.00","3","Containing 50 percent or more by weight of petroleum oils or of oils obtained from bituminous minerals","[""liters""]","0.2%","Free (A+,AU,BH,CL,CO,D,E,IL, JO, JP, KR,MA,OM,P, PA,PE,S,SG)","0.4%","",""
"3403.19.50.00","3","Other","[""kg""]","5.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG) 2.9%(JP)","20%","",""
"","1","Other:","","","","","",""
"3403.91","2","Preparations for the treatment of textile materials, leather, furskins or other materials:","","","","","",""
"3403.91.10.00","3","Preparations for the treatment of textile materials","[""kg""]","6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG) 3%(JP)","25%","",""
"3403.91.50.00","3","Other","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG) 3.25% (JP)","30%","",""
"3403.99.00.00","2","Other","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG) 3.25% (JP)","30%","",""
"3404","0","Artificial waxes and prepared waxes:","","","","","",""
"3404.20.00.00","1","Of poly(oxyethylene) (polyethylene glycol)","[""kg""]","Free","","54.5%","",""
"3404.90","1","Other:","","","","","",""
"3404.90.10.00","2","Containing bleached beeswax","[""kg""]","Free","","30%","",""
"3404.90.51","2","Other","","Free","","Free","",""
"3404.90.51.10","3","Of chemically modified lignite","[""kg""]","","","","",""
"3404.90.51.50","3","Other","[""kg""]","","","","",""
"3405","0","Polishes and creams, for footwear, furniture, floors, coachwork, glass or metal, scouring pastes and powders and similar preparations (whether or not in the form of paper, wadding, felt, nonwovens, cellular plastics or cellular rubber, impregnated, coated or covered with such preparations), excluding waxes of heading 3404:","","","","","",""
"3405.10.00.00","1","Polishes, creams and similar preparations for footwear or leather","[""kg""]","Free","","25%","",""
"3405.20.00.00","1","Polishes, creams and similar preparations for the maintenance of wooden furniture, floors or other woodwork","[""kg""]","Free","","25%","",""
"3405.30.00.00","1","Polishes and similar preparations for coachwork, other than metal polishes","[""kg""]","Free","","25%","",""
"3405.40.00.00","1","Scouring pastes and powders and other scouring preparations","[""kg""]","Free","","4.4¢/kg + 15%","",""
"3405.90.00.00","1","Other","[""kg""]","Free","","25%","",""
"3406.00.00.00","0","Candles, tapers and the like","[""kg""]","Free","","27.5%","",""
"3407","0","Modeling pastes, including those put up for children's amusement; preparations known as ""dental wax"" or as ""dental impression compounds"", put up in sets, in packings for retail sale or in plates, horseshoe shapes, sticks or similar forms; other preparations for use in dentistry, with a basis of plaster (of calcined gypsum or calcium sulfate):","","","","","",""
"3407.00.20.00","1","Modeling pastes, including those put up for children's amusement","[""kg""]","Free","","40%","",""
"3407.00.40.00","1","Other","[""kg""]","Free","","40%","",""
"3501","0","Casein, caseinates and other casein derivatives; casein glues:","","","","","",""
"3501.10","1","Casein:","","","","","",""
"3501.10.10.00","2","Milk protein concentrate","[""kg"",""kg msc""]","0.37¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","12¢/kg","",""
"3501.10.50.00","2","Other","[""kg"",""kg msc""]","Free","","Free","",""
"3501.90","1","Other:","","","","","",""
"3501.90.20.00","2","Casein glues","[""kg""]","6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"3501.90.60.00","2","Other","[""kg"",""kg msc""]","0.37¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","12.1¢/kg","",""
"3502","0","Albumins (including concentrates of two or more whey proteins, containing by weight more than 80 percent whey proteins, calculated on the dry matter), albuminates and other albumin derivatives:","","","","","",""
"","1","Egg albumin:","","","","","",""
"3502.11.00.00","2","Dried","[""kg""]","47.6¢/kg","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,S,SG)","59.5¢/kg","",""
"3502.19.00.00","2","Other","[""kg""]","9.7¢/kg","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,S,SG)","24.3¢/kg","",""
"3502.20.00.00","1","Milk albumin, including concentrates of two or more whey proteins","[""kg"",""kg msc""]","Free","","Free","",""
"3502.90.00.00","1","Other","[""kg""]","Free","","Free","",""
"3503.00","0","Gelatin (including gelatin in rectangular (including square) sheets, whether or not surfaceworked or colored) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading 3501:","","","","","",""
"3503.00.10.00","1","Fish glue","[""kg""]","1.2¢/kg + 1.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","17.6¢/kg + 25%","",""
"","1","Inedible gelatin and animal glue:","","","","","",""
"3503.00.20.00","2","Valued under 88 cents per kg","[""kg""]","1.2¢/kg + 3.2%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,S,SG)","5.5¢/kg + 20%","",""
"3503.00.40.00","2","Valued 88 cents or more per kg","[""kg""]","2.8¢/kg + 3.8%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM, P, PA,PE,S,SG)","15.4¢/kg + 20%","",""
"3503.00.55","1","Other","","2.8¢/kg + 3.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 20%","",""
"3503.00.55.10","2","Edible gelatin","[""kg""]","","","","",""
"3503.00.55.20","2","Photographic gelatin","[""kg""]","","","","",""
"3503.00.55.50","2","Other","[""kg""]","","","","",""
"3504.00","0","Peptones and their derivatives; other protein substances and their derivatives, not elsewhere specified or included; hide powder, whether or not chromed:","","","","","",""
"3504.00.10.00","1","Protein isolates","[""kg""]","5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"3504.00.50.00","1","Other","[""kg""]","4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30.5%","",""
"3505","0","Dextrins and other modified starches (for example, pregelatinized or esterified starches); glues based on starches, or on dextrins or other modified starches:","","","","","",""
"3505.10.00","1","Dextrins and other modified starches","","0.7¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","6.6¢/kg","",""
"","2","Dextrin:","","","","","",""
"3505.10.00.15","3","Derived from potato starch","[""kg""]","","","","",""
"3505.10.00.20","3","Other","[""kg""]","","","","",""
"","2","Other:","","","","","",""
"3505.10.00.40","3","Derived from corn (maize) starch","[""kg""]","","","","",""
"3505.10.00.45","3","Derived from potato starch","[""kg""]","","","","",""
"3505.10.00.92","3","Other","[""kg""]","","","","",""
"3505.20.00.00","1","Glues","[""kg""]","2.1¢/kg + 2.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","17.6¢/kg + 25%","",""
"3506","0","Prepared glues and other prepared adhesives, not elsewhere specified or included; products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of 1 kg:","","","","","",""
"3506.10","1","Products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of 1 kg:","","","","","",""
"3506.10.10.00","2","Animal glue, including casein glue, but not including fish glue","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30.4%","",""
"3506.10.50.00","2","Other","[""kg""]","2.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","1","Other:","","","","","",""
"3506.91","2","Adhesives based on polymers of headings 3901 to 3913 or on rubber:","","","","","",""
"3506.91.10.00","3","Optically clear free-film adhesives and optically clear curable liquid adhesives of a kind used solely or principally for the manufacture of flat panel displays or touch-sensitive screen panels","[""kg""]","Free","","20%","",""
"3506.91.50.00","3","Other","[""kg""]","2.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"3506.99.00.00","2","Other","[""kg""]","2.1%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"3507","0","Enzymes; prepared enzymes not elsewhere specified or included:","","","","","",""
"3507.10.00.00","1","Rennet and concentrates thereof","[""kg""]","Free","","Free","",""
"3507.90","1","Other:","","","","","",""
"3507.90.20.00","2","Pencillin G amidase","[""kg""]","Free","","25%","",""
"3507.90.70.00","2","Other","[""kg""]","Free","","25%","",""
