HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"4904.00.00","0","Music, printed or in manuscript, whether or not bound or illustrated","","Free","","Free","",""
"4904.00.00.20","1","Sheet music, whether or not stapled or folded, but not otherwise bound","[""kg""]","","","","",""
"4904.00.00.40","1","Other","[""No.""]","","","","",""
"4905","0","Maps and hydrographic or similar charts of all kinds, including atlases, wall maps, topographical plans and globes, printed:","","","","","",""
"4905.20.00.00","1","In book form","[""No.""]","Free","","Free","",""
"4905.90","1","Other:","","","","","",""
"4905.90.20.00","2","Globes","[""kg""]","Free","","35%","",""
"4905.90.60.00","2","Other","[""kg""]","Free","","Free","",""
"4906.00.00.00","0","Plans and drawings for architectural, engineering, industrial, commercial, topographical or similar purposes, being originals drawn by hand; handwritten texts; photographic reproductions on sensitized paper and carbon copies of the foregoing","[""kg""]","Free","","25%","",""
"4907.00.00.00","0","Unused postage, revenue or similar stamps of current or new issue in the country in which they have, or will have, a recognized face value; stamp-impressed paper; banknotes; check forms; stock, share or bond certificates and similar documents of title","[""kg""]","Free","","66¢/kg","",""
"4908","0","Transfers (decalcomanias):","","","","","",""
"4908.10.00.00","1","Transfers (decalcomanias), vitrifiable","[""kg""]","Free","","66¢/kg + 15%","",""
"4908.90.00.00","1","Other","[""kg""]","Free","","88¢/kg","",""
"4909.00","0","Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings:","","","","","",""
"4909.00.20.00","1","Postcards","[""thousands""]","Free","","25%","",""
"4909.00.40.00","1","Other","[""kg""]","Free","","45%","",""
"4910.00","0","Calendars of any kind, printed, including calendar blocks:","","","","","",""
"","1","Printed on paper or paperboard in whole or in part by a lithographic process:","","","","","",""
"4910.00.20.00","2","Not over 0.51 mm in thickness","[""kg""]","Free","","66¢/kg","",""
"4910.00.40.00","2","Over 0.51 mm in thickness","[""kg""]","Free","","19¢/kg","",""
"4910.00.60.00","1","Other","[""kg""]","Free","","35%","",""
"4911","0","Other printed matter, including printed pictures and photographs:","","","","","",""
"4911.10.00","1","Trade advertising material, commercial catalogs and the like","","Free","","Free","",""
"4911.10.00.20","2","Printed catalogs relating principally to current offers for the sale of United States products","[""No.""]","","","","",""
"4911.10.00.40","2","Printed catalogs, price lists or trade notices, relating to offers, by a person whose principal place of business or bonafide residence is in a foreign country, to sell or rent products of a foreign country or to furnish foreign or international transportation or commercial insurance services","[""No.""]","","","","",""
"4911.10.00.60","2","Tourist and other literature (including posters), containing geographic, historical, hotel, institutional, timetable, travel or similar information, principally with respect to places, travel facilities or educational opportunities outside the customs territory of the United States","[""kg""]","","","","",""
"4911.10.00.80","2","Other","[""kg""]","","","","",""
"","1","Other:","","","","","",""
"4911.91","2","Pictures, designs and photographs:","","","","","",""
"4911.91.10.00","3","Printed over 20 years at time of importation","[""kg""]","Free","","Free","",""
"","3","Printed not over 20 years at time of importation:","","","","","",""
"4911.91.15.00","4","Suitable for use in the production of articles of heading 4901","[""kg""]","Free","","Free","",""
"","4","Other:","","","","","",""
"","5","Lithographs on paper or paperboard:","","","","","",""
"4911.91.20","6","Not over 0.51 mm in thickness","","Free","","66¢/kg","",""
"4911.91.20.20","7","Posters","[""kg""]","","","","",""
"4911.91.20.40","7","Other","[""kg""]","","","","",""
"4911.91.30.00","6","Over 0.51 mm in thickness","[""kg""]","Free","","19.3¢/kg","",""
"4911.91.40","5","Other","","Free","","25%","",""
"4911.91.40.20","6","Posters","[""kg""]","","","","",""
"4911.91.40.40","6","Other","[""kg""]","","","","",""
"4911.99","2","Other:","","","","","",""
"4911.99.20.00","3","International customs forms (carnets) and parts thereof, in English or French (whether or not in additional languages)","[""kg""]","Free","","Free","",""
"","3","Other:","","","","","",""
"4911.99.60.00","4","Printed on paper in whole or in part by a lithographic process","[""kg""]","Free","","66¢/kg + 0.4%","",""
"4911.99.80.00","4","Other","[""kg""]","Free","","35%","",""
"5001.00.00.00","0","Silkworm cocoons suitable for reeling","[""kg""]","Free","","Free","",""
"5002.00.00.00","0","Raw silk (not thrown)","[""kg""]","Free","","Free","",""
"5003.00","0","Silk waste (including cocoons unsuitable for reeling, yarn waste and garnetted stock):","","","","","",""
"5003.00.10.00","1","Not carded or combed","[""kg""]","Free","","Free","",""
"5003.00.90.00","1","Other","[""kg""]","2.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"5004.00.00.00","0","Silk yarn (other than yarn spun from silk waste) not put up for retail sale","[""kg""]","Free","","40%","",""
"5005.00.00","0","Yarn spun from silk waste, not put up for retail sale","","Free","","50%","",""
"5005.00.00.10","1","Containing 85 percent or more by weight of silk or silk waste","[""kg""]","","","","",""
"5005.00.00.90","1","Other (800)","[""kg""]","","","","",""
"5006.00","0","Silk yarn and yarn spun from silk waste, put up for retail sale; silkworm gut:","","","","","",""
"5006.00.10.00","1","Containing 85 percent or more by weight of silk or silk waste","[""kg""]","Free","","40%","",""
"5006.00.90.00","1","Other (800)","[""kg""]","Free","","40%","",""
"5007","0","Woven fabrics of silk or of silk waste:","","","","","",""
"5007.10","1","Fabrics of noil silk:","","","","","",""
"5007.10.30","2","Containing 85 percent or more by weight of silk or silk waste","","0.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"","3","Not jacquard woven:","","","","","",""
"5007.10.30.20","4","More than 127 cm in width","[""m²"",""kg""]","","","","",""
"5007.10.30.40","4","Other","[""m²"",""kg""]","","","","",""
"5007.10.30.90","3","Other","[""m²"",""kg""]","","","","",""
"5007.10.60","2","Other","","3.9%","Free (AU,BH, CL,CO,E*, IL,JO,KR,MA,OM,P,PA, PE,S,SG)","90%","",""
"","3","Subject to cotton restraints or to man-made fiber restraints:","","","","","",""
"5007.10.60.10","4","Of yarns of different colors (218)","[""m²"",""kg""]","","","","",""
"5007.10.60.20","4","Other (220)","[""m²"",""kg""]","","","","",""
"5007.10.60.30","3","Subject to wool restraints (410)","[""m²"",""kg""]","","","","",""
"5007.10.60.90","3","Other (810)","[""m²"",""kg""]","","","","",""
"5007.20.00","1","Other fabrics, containing 85 percent or more by weight of silk or of silk waste other than noil silk","","Free","","90%","",""
"","2","Printed:","","","","","",""
"5007.20.00.15","3","Measuring less than 77 cm in width or less than 77 cm between selvages, with more than 47 warp yarns per cm, of a kind for use in the manufacture of neckties","[""m²"",""kg""]","","","","",""
"","3","Other:","","","","","",""
"5007.20.00.25","4","More than 127 cm in width","[""m²"",""kg""]","","","","",""
"5007.20.00.35","4","Other","[""m²"",""kg""]","","","","",""
"","2","Other:","","","","","",""
"5007.20.00.55","3","Measuring less than 77 cm in width or less than 77 cm between selvages, with more than 47 warp yarns per cm, of a kind for use in the manufacture of neckties","[""m²"",""kg""]","","","","",""
"","3","Other:","","","","","",""
"","4","Not jacquard woven:","","","","","",""
"5007.20.00.65","5","More than 127 cm in width","[""m²"",""kg""]","","","","",""
"5007.20.00.85","5","Other","[""m²"",""kg""]","","","","",""
"5007.20.00.95","4","Other","[""m²"",""kg""]","","","","",""
"5007.90","1","Other fabrics:","","","","","",""
"5007.90.30","2","Containing 85 percent or more by weight of silk or silk waste","","0.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"","3","Not jacquard woven:","","","","","",""
"5007.90.30.20","4","More than 127 cm in width","[""m²"",""kg""]","","","","",""
"5007.90.30.40","4","Other","[""m²"",""kg""]","","","","",""
"5007.90.30.90","3","Other","[""m²"",""kg""]","","","","",""
"5007.90.60","2","Other","","3.9%","Free (AU,BH, CL,CO,E*, IL,JO,KR,MA,OM,P,PA, PE,S,SG)","90%","",""
"","3","Subject to cotton restraints or to man-made fiber restraints:","","","","","",""
"5007.90.60.10","4","Of yarns of different colors (218)","[""m²"",""kg""]","","","","",""
"5007.90.60.20","4","Other (220)","[""m²"",""kg""]","","","","",""
"5007.90.60.30","3","Subject to wool restraints (410)","[""m²"",""kg""]","","","","",""
"5007.90.60.90","3","Other (810)","[""m²"",""kg""]","","","","",""
